errors_7d,sessions_7d,failure_rate_7d,error_OtherError,supplier_A789408E,error_InternalError,error_ReaderFailure,supplier_F51175CB,supplier_03C1B10B,supplier_32EE10C9
7.0,17.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,True
8.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,13.0,0.0,0.0,False,1.0,0.0,False,False,False
4.0,19.0,0.1428571428571428,2.0,True,0.0,0.0,False,False,False
1.0,9.0,0.4285714285714285,6.0,False,0.0,0.0,False,False,True
2.0,10.0,0.0,1.0,False,0.0,0.0,False,False,False
0.0,3.0,1.0,385.0,False,0.0,0.0,False,False,False
6.0,11.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
5.0,8.0,0.0,1.0,True,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,376.0,0.0,False,False,False
7.0,15.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
7.0,15.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
7.0,15.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
7.0,9.0,0.0,70.0,False,0.0,0.0,False,False,False
7.0,35.0,0.5714285714285714,120.0,False,0.0,0.0,False,False,False
7.0,35.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.1428571428571428,110.0,False,0.0,0.0,False,False,False
0.0,11.0,0.0,474.0,False,0.0,0.0,False,False,False
1.0,17.0,0.8571428571428571,0.0,False,0.0,0.0,False,False,False
5.0,11.0,0.5714285714285714,48.0,False,0.0,0.0,False,False,False
4.0,14.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,12.0,0.0,96.0,False,0.0,0.0,False,False,False
0.0,11.0,0.0,48.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,105.0,False,0.0,0.0,False,False,False
6.0,17.0,0.4285714285714285,80.0,False,0.0,0.0,False,False,False
5.0,7.0,0.0,348.0,False,0.0,0.0,False,False,False
7.0,13.0,0.4285714285714285,124.0,False,0.0,0.0,False,False,False
0.0,9.0,0.1428571428571428,48.0,False,0.0,0.0,False,False,False
7.0,13.0,0.8571428571428571,116.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,674.0,0.0,False,False,False
0.0,7.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
7.0,12.0,0.4285714285714285,2.0,False,0.0,0.0,False,False,True
6.0,9.0,0.5714285714285714,0.0,False,0.0,0.0,False,True,False
2.0,9.0,0.2857142857142857,3.0,True,0.0,0.0,False,False,False
0.0,11.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,22.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,True
7.0,8.0,0.0,6.0,False,0.0,0.0,False,False,True
7.0,30.0,1.0,2.0,False,0.0,0.0,False,False,True
5.0,13.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,9.0,0.0,2.0,False,0.0,0.0,False,True,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,9.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,0.0,0.0,False,True,False
5.0,24.0,2.2857142857142856,0.0,True,0.0,0.0,False,False,False
7.0,13.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,True
3.0,14.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
6.0,14.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,9.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
8.0,10.0,0.2857142857142857,4.0,False,0.0,0.0,False,False,True
0.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.0,14.0,False,0.0,0.0,False,False,True
2.0,21.0,0.4285714285714285,2.0,False,0.0,0.0,False,False,False
7.0,14.0,0.5714285714285714,7.0,False,0.0,0.0,False,False,True
7.0,11.0,0.0,1.0,False,0.0,0.0,False,False,True
2.0,17.0,0.2857142857142857,0.0,True,0.0,0.0,False,False,False
7.0,14.0,0.8571428571428571,4.0,False,0.0,0.0,False,False,True
7.0,12.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,26.0,0.4285714285714285,12.0,False,0.0,0.0,False,False,True
7.0,14.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,True
8.0,37.0,4.0,0.0,True,0.0,0.0,False,False,False
7.0,19.0,0.2857142857142857,3.0,False,0.0,0.0,False,False,True
3.0,15.0,0.7142857142857143,0.0,True,0.0,0.0,False,False,False
7.0,13.0,0.5714285714285714,8.0,False,0.0,0.0,False,False,True
3.0,8.0,0.0,2.0,True,0.0,0.0,False,False,False
3.0,2.0,2.0,6.0,False,0.0,0.0,False,False,True
7.0,7.0,0.1428571428571428,14.0,False,0.0,0.0,False,False,True
7.0,28.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,13.0,0.4285714285714285,6.0,False,0.0,0.0,False,False,True
7.0,12.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
2.0,11.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,True
5.0,16.0,1.0,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,2.0,True,0.0,0.0,False,False,False
2.0,20.0,0.5714285714285714,2.0,True,0.0,0.0,False,False,False
7.0,22.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.0,4.0,False,0.0,0.0,False,False,True
0.0,2.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,14.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,True
0.0,9.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,9.0,0.4285714285714285,1.0,False,0.0,0.0,False,True,False
0.0,9.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
0.0,9.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
3.0,10.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
2.0,14.0,0.5714285714285714,7.0,False,0.0,0.0,False,False,True
7.0,9.0,0.0,3.0,False,0.0,0.0,False,False,True
0.0,8.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
5.0,14.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,False
7.0,18.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
2.0,9.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
4.0,16.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
0.0,10.0,0.2857142857142857,2.0,False,0.0,0.0,False,False,False
7.0,23.0,3.2857142857142856,6.0,False,0.0,0.0,False,False,True
2.0,11.0,0.0,5.0,False,0.0,0.0,False,False,True
0.0,8.0,0.1666666666666666,0.0,False,0.0,0.0,False,True,False
0.0,10.0,0.1428571428571428,2.0,True,0.0,0.0,False,False,False
8.0,20.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,21.0,0.2857142857142857,5.0,False,0.0,0.0,False,False,True
7.0,18.0,1.4285714285714286,27.0,False,0.0,0.0,False,False,True
0.0,7.0,0.2857142857142857,2.0,False,0.0,0.0,False,False,True
7.0,14.0,0.2857142857142857,3.0,False,0.0,0.0,False,False,True
4.0,15.0,0.5714285714285714,1.0,False,0.0,0.0,False,False,True
6.0,16.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
7.0,25.0,2.2857142857142856,0.0,True,0.0,0.0,False,False,False
3.0,17.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
7.0,7.0,0.0,1.0,True,0.0,0.0,False,False,False
1.0,8.0,0.0,0.0,False,0.0,0.0,False,True,False
1.0,8.0,0.0,1.0,False,0.0,0.0,False,True,False
1.0,8.0,0.0,0.0,False,0.0,0.0,False,True,False
4.0,12.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,False
7.0,25.0,0.4285714285714285,0.0,False,4.0,0.0,False,False,False
11.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
11.0,8.0,0.0,61.0,False,0.0,0.0,False,False,False
2.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,7.0,0.0,50.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,20.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,5.0,False,0.0,0.0,False,False,False
10.0,45.0,0.2857142857142857,164.0,False,0.0,0.0,False,False,False
5.0,7.0,0.0,48.0,False,0.0,0.0,False,False,False
7.0,26.0,0.0,0.0,False,94.0,0.0,False,False,False
9.0,15.0,0.0,0.0,False,298.0,0.0,False,False,False
7.0,13.0,1.8571428571428568,100.0,False,0.0,0.0,False,False,True
0.0,19.0,0.1428571428571428,0.0,False,21.0,0.0,False,False,False
3.0,17.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
6.0,14.0,0.5714285714285714,39.0,False,0.0,0.0,False,False,False
4.0,11.0,0.1428571428571428,24.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,58.0,False,0.0,0.0,False,False,False
7.0,15.0,0.7142857142857143,64.0,False,0.0,0.0,False,False,False
4.0,46.0,0.0,14.0,False,0.0,0.0,False,False,False
6.0,32.0,0.1428571428571428,0.0,False,78.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,11.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
7.0,15.0,0.4285714285714285,3.0,False,0.0,0.0,False,False,True
7.0,20.0,0.2857142857142857,3.0,False,0.0,0.0,False,False,True
7.0,9.0,0.1428571428571428,9.0,False,0.0,0.0,False,False,True
3.0,18.0,1.5714285714285714,2.0,False,0.0,0.0,False,False,False
1.0,24.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
7.0,15.0,0.8571428571428571,0.0,True,0.0,0.0,False,False,False
7.0,17.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
6.0,8.0,0.1428571428571428,16.0,False,0.0,0.0,False,False,True
0.0,11.0,0.1428571428571428,4.0,True,0.0,0.0,False,False,False
5.0,17.0,1.0,0.0,False,0.0,0.0,False,False,True
0.0,0.0,0.0,1.0,False,0.0,0.0,False,False,True
3.0,10.0,0.0,5.0,False,0.0,0.0,False,False,False
7.0,13.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
2.0,9.0,0.4285714285714285,0.0,False,0.0,0.0,False,True,False
7.0,15.0,0.0,5.0,False,0.0,0.0,False,False,True
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,1.0,0.0,5.0,True,0.0,0.0,False,False,False
3.0,12.0,1.1428571428571428,2.0,True,0.0,0.0,False,False,False
7.0,28.0,2.142857142857143,1.0,False,0.0,0.0,False,False,True
0.0,9.0,0.0,4.0,True,0.0,0.0,False,False,False
3.0,10.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,1.0,True,0.0,0.0,False,False,False
8.0,15.0,1.4285714285714286,0.0,False,2.0,0.0,False,False,False
5.0,23.0,1.1428571428571428,1.0,False,0.0,0.0,False,False,False
6.0,9.0,0.4285714285714285,0.0,True,0.0,0.0,False,False,False
7.0,14.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,8.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
3.0,0.0,0.0,9.0,False,0.0,0.0,False,False,True
2.0,33.0,0.5714285714285714,1.0,False,0.0,0.0,False,False,False
2.0,11.0,0.6666666666666666,0.0,True,0.0,0.0,False,False,False
2.0,11.0,0.6666666666666666,2.0,True,0.0,0.0,False,False,False
7.0,8.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,True
6.0,14.0,0.7142857142857143,1.0,True,0.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,True,False
3.0,32.0,0.7142857142857143,19.0,False,0.0,0.0,False,False,True
7.0,14.0,1.1428571428571428,1.0,False,0.0,0.0,False,False,True
1.0,11.0,0.2857142857142857,3.0,True,0.0,0.0,False,False,False
6.0,16.0,0.0,32.0,False,0.0,0.0,False,False,True
2.0,10.0,0.0,3.0,False,0.0,0.0,False,False,False
0.0,10.0,0.2857142857142857,4.0,True,0.0,0.0,False,False,False
7.0,11.0,0.2857142857142857,0.0,True,0.0,0.0,False,False,False
4.0,20.0,0.0,2.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,17.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,True
7.0,14.0,0.5714285714285714,1.0,False,0.0,0.0,False,False,True
5.0,9.0,0.4285714285714285,0.0,True,0.0,0.0,False,False,False
7.0,18.0,0.0,2.0,False,0.0,0.0,False,False,True
7.0,14.0,0.0,1.0,False,0.0,0.0,False,False,True
4.0,13.0,1.1428571428571428,1.0,True,0.0,0.0,False,False,False
4.0,12.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,11.0,0.1428571428571428,2.0,False,0.0,0.0,False,False,True
4.0,5.0,1.6666666666666667,2.0,False,0.0,0.0,False,False,True
7.0,15.0,2.0,1.0,False,0.0,0.0,False,False,True
0.0,10.0,0.2857142857142857,0.0,True,0.0,0.0,False,False,False
8.0,9.0,0.1428571428571428,0.0,False,1.0,0.0,False,False,False
6.0,20.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
6.0,32.0,3.4285714285714284,0.0,True,0.0,0.0,False,False,False
7.0,8.0,0.0,29.0,False,0.0,0.0,False,False,True
8.0,9.0,0.0,3.0,False,0.0,0.0,False,False,True
0.0,4.0,0.0,0.0,False,0.0,0.0,False,True,False
5.0,19.0,0.4285714285714285,7.0,False,0.0,0.0,False,False,True
4.0,21.0,0.5714285714285714,1.0,True,0.0,0.0,False,False,False
7.0,14.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
7.0,35.0,0.4285714285714285,2.0,False,0.0,0.0,False,False,False
5.0,11.0,0.0,1.0,False,0.0,0.0,False,False,False
1.0,10.0,0.7142857142857143,0.0,False,0.0,0.0,False,True,False
0.0,3.0,0.0,0.0,False,0.0,0.0,False,True,False
2.0,15.0,0.0,0.0,True,0.0,0.0,False,False,False
5.0,11.0,0.5714285714285714,2.0,True,0.0,0.0,False,False,False
7.0,12.0,0.0,3.0,False,0.0,0.0,False,False,True
4.0,13.0,0.0,73.0,True,0.0,0.0,False,False,False
0.0,9.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
1.0,10.0,0.0,0.0,True,0.0,0.0,False,False,False
5.0,13.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
8.0,20.0,0.0,0.0,False,2.0,0.0,False,False,False
3.0,8.0,0.0,0.0,False,0.0,0.0,False,False,True
3.0,8.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,28.0,2.571428571428572,1.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,11.0,False,0.0,0.0,False,False,True
7.0,7.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
0.0,11.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
4.0,9.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
0.0,17.0,0.5714285714285714,2.0,False,0.0,0.0,False,False,True
5.0,8.0,0.5714285714285714,1.0,False,0.0,0.0,False,False,True
3.0,8.0,0.0,22.0,False,0.0,0.0,False,False,True
4.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,12.0,0.6666666666666666,90.0,False,0.0,0.0,False,False,False
6.0,8.0,0.0,44.0,False,0.0,0.0,False,False,False
6.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,9.0,0.8333333333333334,182.0,False,0.0,0.0,False,False,False
3.0,21.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
4.0,17.0,1.0,0.0,False,0.0,0.0,False,False,False
7.0,23.0,0.0,177.0,False,0.0,0.0,False,False,True
5.0,21.0,0.1428571428571428,785.0,False,0.0,0.0,False,False,True
0.0,2.0,0.0,1306.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,0.0,False,422.0,0.0,False,False,False
0.0,14.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.0,200.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,48.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
7.0,8.0,0.0,0.0,False,250.0,0.0,False,False,False
7.0,11.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
7.0,11.0,0.1428571428571428,0.0,False,0.0,0.0,False,True,False
1.0,12.0,0.2857142857142857,25.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,48.0,False,0.0,0.0,False,False,False
8.0,10.0,0.0,61.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,29.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,1.0,1.0,34.0,True,0.0,0.0,False,False,False
7.0,17.0,0.0,0.0,False,0.0,0.0,False,False,False
8.0,30.0,0.0,0.0,False,0.0,0.0,False,False,False
5.0,38.0,0.2857142857142857,0.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,305.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
2.0,8.0,0.1428571428571428,64.0,False,0.0,0.0,False,False,False
10.0,13.0,1.2857142857142858,0.0,False,1097.0,0.0,False,False,False
0.0,0.0,0.0,394.0,False,0.0,0.0,False,False,False
2.0,1.0,0.0,108.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,24.0,False,0.0,0.0,False,False,False
0.0,1.0,0.0,928.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,242.0,False,0.0,0.0,False,False,False
1.0,7.0,1.0,69.0,False,0.0,0.0,False,True,False
0.0,1.0,0.0,0.0,False,1188.0,0.0,False,False,False
2.0,7.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,17.0,0.0,152.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,344.0,False,0.0,0.0,False,False,False
7.0,29.0,0.7142857142857143,76.0,False,0.0,0.0,False,False,False
5.0,17.0,0.5714285714285714,0.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,2.0,2.0,805.0,False,0.0,0.0,False,False,False
0.0,2.0,0.0,105.0,False,0.0,0.0,False,False,False
0.0,7.0,0.0,24.0,False,0.0,0.0,False,False,False
8.0,18.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,12.0,0.2857142857142857,174.0,False,0.0,0.0,False,False,False
1.0,15.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,112.0,False,0.0,0.0,True,False,False
3.0,16.0,2.2857142857142856,124.0,False,0.0,0.0,False,False,False
1.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
10.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
9.0,8.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,4.0,0.0,231.0,False,0.0,0.0,False,False,False
3.0,10.0,0.0,157.0,True,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,164.0,0.0,False,False,False
0.0,9.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,10.0,0.1428571428571428,9.0,False,0.0,0.0,False,False,False
0.0,28.0,0.2857142857142857,276.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,305.0,False,0.0,0.0,False,False,False
4.0,13.0,0.1428571428571428,0.0,False,0.0,0.0,False,False,False
4.0,22.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,False
7.0,15.0,1.8571428571428568,3.0,False,0.0,0.0,False,False,True
1.0,17.0,0.1428571428571428,0.0,False,1.0,0.0,False,False,False
6.0,36.0,0.7142857142857143,1.0,False,0.0,0.0,False,False,False
8.0,10.0,0.2857142857142857,2.0,False,0.0,0.0,False,False,True
2.0,20.0,0.2857142857142857,0.0,True,0.0,0.0,False,False,False
1.0,17.0,0.2857142857142857,0.0,False,0.0,0.0,False,True,False
0.0,3.0,0.0,125.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,50.0,False,0.0,0.0,False,False,False
7.0,23.0,0.7142857142857143,81.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,1197.0,False,0.0,0.0,False,False,False
0.0,3.0,0.0,0.0,False,412.0,0.0,False,False,False
0.0,19.0,1.0,0.0,False,0.0,0.0,False,False,False
6.0,15.0,0.5714285714285714,98.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,60.0,False,0.0,0.0,False,False,True
0.0,11.0,0.0,61.0,False,0.0,0.0,False,False,False
7.0,18.0,0.5714285714285714,103.0,False,0.0,0.0,False,False,False
0.0,9.0,2.0,973.0,False,0.0,0.0,False,False,False
9.0,12.0,1.4285714285714286,311.0,False,0.0,0.0,False,False,False
6.0,8.0,0.0,0.0,False,0.0,0.0,False,False,True
7.0,11.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,1.0,False,0.0,0.0,False,False,False
7.0,55.0,7.0,3.0,True,0.0,0.0,False,False,False
3.0,14.0,0.2857142857142857,1.0,True,0.0,0.0,False,False,False
7.0,19.0,0.1428571428571428,0.0,True,0.0,0.0,False,False,False
7.0,43.0,3.7142857142857135,10.0,False,0.0,0.0,False,False,False
2.0,17.0,0.5714285714285714,6.0,False,0.0,0.0,False,False,True
4.0,13.0,0.0,2.0,True,0.0,0.0,False,False,False
5.0,8.0,0.0,6.0,False,0.0,0.0,False,False,True
7.0,14.0,0.4285714285714285,1.0,False,0.0,0.0,False,False,True
0.0,19.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
2.0,12.0,0.0,2.0,False,0.0,0.0,False,False,True
1.0,15.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,False
0.0,15.0,0.0,1.0,True,0.0,0.0,False,False,False
3.0,12.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
3.0,8.0,0.2857142857142857,2.0,True,0.0,0.0,False,False,False
1.0,17.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
2.0,7.0,0.0,0.0,True,0.0,0.0,False,False,False
7.0,11.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
4.0,46.0,4.857142857142857,1.0,False,0.0,0.0,False,False,False
7.0,25.0,0.2857142857142857,9.0,False,0.0,0.0,False,False,False
6.0,31.0,0.1428571428571428,3.0,False,0.0,0.0,False,False,True
6.0,7.0,0.0,2.0,True,0.0,0.0,False,False,False
0.0,6.0,0.4,2.0,False,0.0,0.0,False,False,False
2.0,23.0,0.4285714285714285,1.0,True,0.0,0.0,False,False,False
7.0,12.0,1.1428571428571428,1.0,False,0.0,0.0,False,False,True
1.0,17.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,1.0,False,0.0,0.0,False,False,True
0.0,0.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
3.0,8.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,13.0,0.2857142857142857,2.0,False,0.0,0.0,False,False,False
0.0,8.0,0.0,1.0,False,0.0,0.0,False,False,False
7.0,15.0,0.8571428571428571,1.0,True,0.0,0.0,False,False,False
1.0,11.0,0.0,5.0,False,0.0,0.0,False,True,False
1.0,11.0,0.0,0.0,False,0.0,0.0,False,True,False
1.0,11.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,7.0,0.0,1.0,False,0.0,0.0,False,True,False
0.0,7.0,0.0,0.0,False,0.0,0.0,False,True,False
7.0,36.0,0.0,4.0,False,0.0,0.0,False,False,True
1.0,8.0,0.4285714285714285,0.0,True,0.0,0.0,False,False,False
0.0,0.0,0.0,4.0,False,0.0,0.0,False,False,True
1.0,11.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,False
7.0,8.0,0.4285714285714285,2.0,False,0.0,0.0,False,False,True
1.0,10.0,0.0,2.0,True,0.0,0.0,False,False,False
7.0,10.0,0.0,2.0,False,0.0,0.0,False,False,True
7.0,14.0,0.1428571428571428,1.0,False,0.0,0.0,False,False,True
2.0,7.0,0.0,0.0,True,0.0,0.0,False,False,False
3.0,31.0,0.4285714285714285,0.0,False,0.0,0.0,False,False,False
0.0,9.0,0.0,1.0,True,0.0,0.0,False,False,False
3.0,10.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
2.0,10.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,11.0,0.0,1.0,False,0.0,0.0,False,False,True
2.0,8.0,0.0,0.0,False,1.0,0.0,False,False,False
1.0,12.0,0.0,1.0,False,0.0,0.0,False,False,True
1.0,14.0,0.2857142857142857,1.0,True,0.0,0.0,False,False,False
2.0,12.0,0.7142857142857143,1.0,False,0.0,0.0,False,False,True
1.0,11.0,0.0,1.0,False,0.0,0.0,False,False,True
7.0,18.0,2.4285714285714284,1.0,False,0.0,0.0,False,False,True
1.0,12.0,0.7142857142857143,10.0,False,0.0,0.0,False,False,True
0.0,11.0,0.2857142857142857,1.0,False,0.0,0.0,False,False,True
5.0,21.0,1.2857142857142858,1.0,True,0.0,0.0,False,False,False
0.0,5.0,0.0,0.0,False,0.0,0.0,False,False,True
0.0,13.0,0.5714285714285714,1.0,False,0.0,0.0,False,False,True
7.0,12.0,0.0,1.0,False,0.0,0.0,False,False,True
6.0,8.0,0.0,24.0,False,0.0,0.0,False,False,True
0.0,12.0,1.7142857142857142,140.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,15.0,False,0.0,0.0,False,False,False
6.0,8.0,0.1428571428571428,42.0,False,0.0,0.0,False,False,False
5.0,11.0,0.0,0.0,False,306.0,0.0,False,False,False
0.0,8.0,0.1428571428571428,71.0,False,0.0,0.0,False,False,False
0.0,10.0,0.0,40.0,False,0.0,0.0,False,False,False
0.0,13.0,0.0,0.0,False,0.0,0.0,False,False,False
11.0,15.0,0.0,0.0,False,314.0,0.0,False,False,False
5.0,22.0,0.0,0.0,False,0.0,0.0,False,False,False
1.0,5.0,0.2,240.0,False,0.0,0.0,False,False,False
5.0,15.0,0.0,0.0,False,57.0,0.0,False,False,False
1.0,11.0,0.0,0.0,True,0.0,0.0,False,False,False
2.0,14.0,0.1428571428571428,1.0,True,0.0,0.0,False,False,False
9.0,9.0,0.0,1.0,True,0.0,0.0,False,False,False
7.0,11.0,0.2857142857142857,3.0,False,0.0,0.0,False,False,True
7.0,11.0,0.0,2.0,False,0.0,0.0,False,False,True
8.0,11.0,0.0,0.0,False,214.0,0.0,False,False,False
8.0,11.0,0.4285714285714285,12.0,False,0.0,0.0,False,False,False
0.0,11.0,0.1428571428571428,0.0,False,0.0,0.0,True,False,False
0.0,15.0,0.0,46.0,False,0.0,0.0,False,False,False
7.0,19.0,0.1428571428571428,35.0,False,0.0,0.0,False,False,False
0.0,0.0,0.0,0.0,False,72.0,0.0,False,False,False
8.0,10.0,0.0,0.0,False,0.0,0.0,False,False,False
0.0,2.0,1.0,36.0,False,0.0,0.0,False,False,False
7.0,20.0,1.0,108.0,False,0.0,0.0,False,False,True
0.0,0.0,0.0,72.0,False,0.0,0.0,False,False,False
7.0,13.0,1.0,135.0,False,0.0,0.0,False,False,True
0.0,12.0,0.0,0.0,True,0.0,0.0,False,False,False
0.0,10.0,0.0,0.0,False,0.0,0.0,False,True,False
0.0,15.0,0.0,0.0,False,0.0,0.0,False,True,False
